ID_Pagamento,ID_Cliente,ID_Plano,Data_Pagamento,Status_Pagamento,ID_Unidade
5389,1171,5,2024-11-16,Pago,5
5390,919,2,2024-12-26,Atrasado,1
5391,1999,4,2024-09-22,Estornado,5
5392,1032,6,2025-01-09,Pago,3
5393,1901,6,2024-10-16,Pago,1
5394,1988,5,2025-04-06,Atrasado,3
5395,623,5,2025-07-09,Pago,1
5396,925,3,2025-06-05,Pago,2
5397,1170,4,2025-02-20,Estornado,3
5398,897,1,2024-11-04,Pago,1
5399,1663,1,2025-04-01,Pago,1
5400,858,4,2025-06-07,Pago,1
5401,1698,2,2025-02-27,Pago,4
5402,1154,1,2025-06-04,Pago,4
5403,188,6,2024-08-07,Pago,2
5404,1047,4,2024-12-26,Pago,5
5405,554,2,2025-05-30,Pago,4
5406,1147,5,2025-05-04,Pago,4
5407,1185,6,2024-12-17,Atrasado,4
5408,1362,6,2025-02-02,Pago,1
5409,1206,3,2025-02-27,Pago,1
5410,530,1,2025-05-30,Pago,4
5411,231,3,2025-02-04,Pago,4
5412,1843,5,2024-12-11,Pago,2
5413,999,3,2025-07-20,Pago,5
5414,1144,2,2025-03-07,Pago,4
5415,726,1,2025-02-11,Pago,4
5416,1190,6,2024-12-02,Pago,4
5417,373,3,2024-12-28,Pago,5
5418,1897,4,2024-11-13,Pago,3
5419,1711,5,2024-10-08,Pago,5
5420,510,6,2024-08-10,Pago,5
5421,880,1,2024-12-01,Pago,5
5422,640,2,2025-03-19,Pago,1
5423,314,5,2024-10-24,Pago,4
5424,292,2,2024-08-11,Estornado,3
5425,1188,2,2025-07-13,Pago,4
5426,564,5,2025-06-10,Pago,1
5427,1030,5,2025-05-29,Estornado,2
5428,545,5,2024-11-17,Pago,5
5429,467,5,2024-08-22,Pago,4
5430,282,3,2025-06-10,Pago,2
5431,1542,5,2025-01-30,Pago,5
5432,140,4,2025-02-21,Pago,1
5433,183,3,2024-12-16,Pago,1
5434,1202,6,2025-05-24,Pago,5
5435,1311,2,2025-03-14,Estornado,2
5436,1464,4,2024-10-29,Pago,2
5437,974,6,2024-09-30,Pago,1
5438,700,2,2024-09-07,Estornado,1
5439,1881,3,2024-11-04,Pago,5
5440,194,4,2025-04-12,Pago,1
5441,1864,2,2024-11-01,Pago,3
5442,1537,3,2024-11-11,Pago,3
5443,256,5,2025-02-23,Pago,3
5444,1332,1,2025-06-13,Atrasado,3
5445,561,1,2025-06-03,Pago,4
5446,824,1,2025-07-22,Pago,4
5447,1837,6,2025-05-13,Pago,5
5448,260,6,2024-08-21,Pago,5
5449,1174,5,2025-05-23,Pago,5
5450,1109,6,2024-10-24,Pago,4
5451,946,5,2025-03-11,Pago,3
5452,164,4,2025-06-24,Pago,5
5453,1737,1,2025-06-05,Pago,3
5454,1275,2,2024-12-28,Atrasado,4
5455,1940,3,2024-12-15,Pago,5
5456,1359,5,2025-07-29,Pago,2
5457,1432,5,2025-06-21,Pago,5
5458,1126,4,2025-06-24,Pago,5
5459,781,5,2024-10-06,Pago,1
5460,671,3,2024-10-07,Pago,3
5461,1646,6,2024-10-30,Pago,1
5462,1257,2,2025-03-18,Pago,2
5463,120,6,2024-12-01,Pago,3
5464,505,6,2025-06-09,Atrasado,1
5465,720,1,2025-05-13,Pago,1
5466,866,6,2025-04-27,Pago,2
5467,1706,5,2024-12-17,Pago,5
5468,1654,4,2025-07-20,Pago,3
5469,510,4,2025-03-17,Estornado,2
5470,205,5,2024-08-10,Pago,3
5471,763,5,2025-04-30,Pago,4
5472,16,1,2025-04-29,Pago,5
5473,617,2,2024-12-14,Pago,5
5474,513,2,2025-03-08,Pago,4
5475,769,6,2025-03-06,Atrasado,5
5476,1257,4,2024-09-24,Pago,4
5477,103,3,2025-03-06,Pago,3
5478,332,1,2024-10-12,Pago,3
5479,645,4,2025-06-20,Atrasado,4
5480,1549,4,2025-06-10,Pago,1
5481,1170,4,2025-07-08,Pago,3
5482,1573,3,2025-02-07,Estornado,2
5483,1601,5,2025-02-26,Pago,1
5484,871,2,2024-11-28,Pago,3
5485,529,4,2024-10-07,Atrasado,2
5486,1750,6,2025-02-06,Pago,4
5487,690,6,2024-08-14,Pago,1
5488,813,6,2024-09-04,Pago,5
5489,711,2,2024-08-21,Atrasado,1
5490,1423,6,2024-10-29,Pago,2
5491,243,2,2025-03-21,Pago,2
5492,1973,4,2024-10-23,Pago,4
5493,1422,6,2024-08-07,Pago,4
5494,276,3,2025-02-20,Pago,4
5495,57,1,2025-02-01,Pago,3
5496,1453,1,2024-07-31,Pago,5
5497,1670,3,2024-12-06,Pago,5
5498,1310,4,2025-07-22,Estornado,1
5499,1558,5,2025-03-26,Pago,4
5500,1206,5,2024-10-17,Estornado,4
5501,1457,4,2025-06-09,Estornado,2
5502,402,1,2024-09-19,Pago,5
5503,1808,3,2024-12-10,Pago,1
5504,1907,3,2025-05-05,Pago,4
5505,1624,3,2024-10-07,Atrasado,4
5506,156,2,2025-07-22,Pago,2
5507,110,2,2025-06-07,Pago,2
5508,1507,4,2025-06-23,Pago,4
5509,709,6,2025-07-03,Pago,4
5510,1775,5,2024-12-03,Pago,5
5511,718,6,2024-08-23,Pago,3
5512,1942,5,2024-08-08,Pago,2
5513,253,6,2024-09-26,Pago,2
5514,1032,3,2025-03-15,Atrasado,3
5515,1633,3,2025-04-30,Pago,4
5516,522,3,2025-07-22,Pago,3
5517,1336,4,2024-09-24,Pago,2
5518,1782,2,2025-05-27,Pago,1
5519,229,2,2024-09-12,Atrasado,2
5520,1915,6,2025-06-24,Estornado,3
5521,1577,5,2025-02-20,Pago,4
5522,1398,5,2025-06-30,Pago,1
5523,924,4,2024-12-19,Atrasado,4
5524,1565,2,2024-08-28,Pago,3
5525,1322,6,2024-12-23,Pago,2
5526,1003,2,2025-04-30,Pago,5
5527,1104,4,2025-07-31,Pago,1
5528,1839,4,2025-04-14,Pago,1
5529,1342,5,2024-12-31,Pago,1
5530,1243,4,2025-03-15,Estornado,1
5531,523,3,2024-09-08,Pago,2
5532,68,4,2024-12-08,Pago,2
5533,666,6,2024-11-25,Pago,2
5534,547,5,2024-12-03,Atrasado,3
5535,1737,2,2024-09-21,Atrasado,1
5536,74,6,2024-09-30,Pago,1
5537,1055,1,2025-05-11,Pago,4
5538,903,4,2025-01-16,Pago,5
5539,1854,1,2025-06-03,Pago,3
5540,353,3,2025-04-05,Pago,3
5541,536,3,2025-02-05,Pago,5
5542,431,5,2025-04-09,Atrasado,1
5543,974,5,2024-12-01,Pago,4
5544,1443,5,2024-10-06,Pago,3
5545,494,6,2025-05-01,Pago,2
5546,1100,4,2025-03-06,Estornado,5
5547,1354,3,2025-04-26,Atrasado,4
5548,1647,5,2025-07-11,Pago,4
5549,1201,5,2025-07-26,Pago,2
5550,1813,6,2025-03-26,Pago,3
5551,645,4,2025-06-01,Pago,2
5552,1716,4,2024-12-16,Pago,4
5553,1395,2,2024-10-25,Pago,2
5554,75,1,2025-04-15,Atrasado,5
5555,1107,6,2025-03-16,Estornado,3
5556,359,3,2025-06-12,Pago,2
5557,1704,5,2024-10-07,Pago,5
5558,921,2,2024-12-24,Pago,2
5559,1164,1,2024-11-27,Pago,1
5560,1324,6,2025-05-12,Pago,1
5561,803,2,2025-04-24,Atrasado,5
5562,431,2,2024-11-22,Pago,5
5563,1893,1,2024-09-18,Pago,5
5564,1893,2,2024-10-08,Pago,1
5565,92,1,2025-05-10,Pago,2
5566,360,1,2024-07-31,Pago,5
5567,791,4,2025-04-29,Pago,1
5568,93,1,2025-03-10,Pago,5
5569,1376,5,2024-12-30,Atrasado,4
5570,1465,4,2025-06-26,Pago,5
5571,172,3,2025-05-26,Pago,4
5572,1632,1,2025-03-08,Pago,2
5573,1839,5,2024-08-12,Pago,3
5574,1331,2,2024-10-09,Pago,1
5575,1208,5,2025-03-21,Pago,4
5576,566,4,2024-12-01,Pago,5
5577,1314,2,2025-07-23,Pago,3
5578,837,5,2025-06-10,Pago,1
5579,72,1,2025-03-25,Pago,1
5580,937,4,2024-10-24,Atrasado,1
5581,758,3,2025-04-05,Atrasado,5
5582,777,4,2025-03-07,Pago,3
5583,41,6,2024-09-09,Pago,4
5584,1992,6,2025-07-29,Pago,3
5585,189,1,2025-02-08,Pago,4
5586,1877,3,2024-09-23,Pago,1
5587,1452,1,2024-12-06,Pago,2
5588,578,1,2025-05-16,Pago,5
5589,664,1,2024-08-30,Pago,5
5590,551,5,2024-10-31,Pago,5
5591,1260,1,2024-12-12,Pago,5
5592,1557,2,2024-12-02,Pago,5
5593,415,3,2024-10-04,Pago,4
5594,1095,6,2025-04-04,Pago,5
5595,830,2,2025-07-09,Pago,4
5596,1608,1,2024-09-03,Pago,5
5597,888,5,2025-06-15,Pago,5
5598,243,4,2025-05-02,Pago,4
5599,1601,5,2025-04-17,Pago,1
5600,760,5,2025-04-05,Pago,3
5601,929,1,2025-05-10,Pago,4
5602,48,6,2025-07-10,Pago,2
5603,46,1,2024-12-08,Pago,3
5604,931,6,2025-01-20,Pago,5
5605,1702,2,2024-08-04,Pago,3
5606,162,5,2024-11-10,Atrasado,5
5607,755,2,2024-10-20,Atrasado,4
5608,740,3,2024-11-04,Pago,1
5609,944,4,2025-04-26,Pago,1
5610,1375,6,2024-08-26,Pago,3
5611,789,5,2024-12-14,Pago,1
5612,198,5,2024-11-07,Pago,5
5613,297,3,2025-06-01,Pago,5
5614,825,2,2024-09-10,Pago,2
5615,334,2,2025-05-06,Pago,4
5616,685,5,2024-07-31,Pago,4
5617,110,6,2024-08-18,Atrasado,3
5618,1477,6,2024-12-27,Pago,2
5619,216,5,2025-01-17,Pago,3
5620,764,4,2025-05-11,Pago,1
5621,654,4,2025-01-09,Pago,2
5622,6,5,2024-10-03,Pago,3
5623,1018,1,2025-07-09,Pago,1
5624,1922,6,2025-01-07,Pago,4
5625,450,6,2025-02-07,Atrasado,4
5626,564,1,2025-07-08,Pago,2
5627,1695,2,2024-12-25,Pago,4
5628,364,5,2024-12-14,Pago,5
5629,1252,3,2025-02-28,Atrasado,3
5630,11,1,2024-12-23,Pago,5
5631,1336,5,2024-09-08,Pago,3
5632,1469,4,2025-06-17,Pago,2
5633,860,1,2025-02-02,Pago,5
5634,1893,3,2025-06-02,Pago,1
5635,121,3,2025-07-01,Atrasado,1
5636,188,1,2025-03-12,Pago,1
5637,1251,2,2025-04-09,Pago,1
5638,1672,6,2025-05-21,Pago,2
5639,876,1,2025-04-23,Pago,1
5640,1524,3,2024-10-26,Pago,4
5641,110,5,2024-10-02,Pago,1
5642,68,4,2025-01-22,Pago,4
5643,1216,3,2024-08-28,Pago,1
5644,1960,4,2025-06-06,Pago,1
5645,1797,5,2025-06-24,Pago,3
5646,1151,6,2024-08-12,Pago,3
5647,465,6,2024-11-22,Pago,5
5648,1069,4,2024-08-07,Pago,5
5649,1174,2,2024-12-01,Atrasado,4
5650,706,2,2024-11-09,Pago,3
5651,1960,4,2024-09-09,Pago,4
5652,1713,6,2024-08-28,Pago,5
5653,1625,6,2024-12-10,Pago,2
5654,972,2,2024-10-05,Pago,5
5655,170,2,2025-07-10,Atrasado,1
5656,73,3,2024-12-23,Pago,2
5657,721,5,2024-10-01,Pago,4
5658,455,6,2025-05-11,Pago,4
5659,1828,3,2024-08-29,Pago,3
5660,897,3,2025-02-28,Pago,2
5661,691,2,2025-07-31,Pago,1
5662,831,3,2025-07-14,Estornado,4
5663,80,6,2024-09-05,Pago,2
5664,1205,5,2024-12-09,Pago,3
5665,1825,3,2025-03-18,Atrasado,5
5666,400,5,2025-03-26,Pago,2
5667,652,2,2025-07-12,Pago,3
5668,832,2,2025-02-03,Pago,3
5669,685,1,2025-04-30,Pago,4
5670,1899,3,2024-08-12,Pago,4
5671,738,4,2025-01-14,Pago,3
5672,164,3,2025-04-10,Estornado,2
5673,422,5,2024-10-03,Pago,1
5674,1217,1,2025-03-23,Pago,3
5675,1848,3,2025-07-11,Pago,4
5676,1289,6,2025-01-15,Pago,1
5677,1365,5,2024-09-30,Pago,2
5678,205,1,2024-08-20,Estornado,4
5679,1596,5,2024-09-08,Atrasado,1
5680,1231,6,2024-12-06,Pago,3
5681,1650,3,2024-10-18,Pago,4
5682,1397,4,2024-10-12,Pago,2
5683,345,6,2025-01-05,Pago,5
5684,760,2,2025-04-27,Pago,3
5685,1431,1,2025-03-03,Pago,1
5686,1829,1,2025-05-07,Pago,2
5687,897,3,2025-07-25,Pago,5
5688,732,1,2025-05-10,Pago,4
5689,1556,6,2025-02-25,Atrasado,1
5690,655,1,2024-11-11,Pago,2
5691,1857,3,2025-04-13,Estornado,5
5692,532,4,2024-11-17,Pago,5
5693,696,1,2024-11-23,Pago,1
5694,1958,4,2024-10-31,Pago,4
5695,1443,2,2024-09-06,Pago,4
5696,1219,5,2024-08-19,Pago,3
5697,1451,6,2024-12-30,Pago,3
5698,1319,1,2025-03-10,Atrasado,1
5699,99,1,2025-03-01,Estornado,3
5700,1961,6,2025-06-22,Pago,3
5701,1583,6,2025-02-06,Pago,5
5702,243,1,2024-09-28,Pago,2
5703,1921,1,2024-08-21,Atrasado,4
5704,94,5,2024-12-18,Pago,3
5705,132,1,2024-08-01,Pago,5
5706,1864,1,2025-01-13,Estornado,3
5707,1804,5,2024-09-03,Pago,2
5708,1966,5,2024-11-22,Pago,2
5709,1863,3,2025-06-15,Pago,3
5710,301,1,2025-04-14,Pago,1
5711,69,1,2025-03-30,Pago,4
5712,1167,5,2025-03-21,Pago,1
5713,815,5,2025-02-02,Pago,5
5714,121,1,2024-10-16,Pago,4
5715,978,3,2024-09-06,Pago,2
5716,981,5,2024-08-09,Pago,2
5717,1468,2,2024-10-19,Pago,5
5718,1738,3,2024-10-05,Pago,3
5719,1766,2,2025-04-04,Pago,4
5720,1006,4,2024-11-21,Pago,2
5721,685,3,2024-08-31,Pago,2
5722,1297,3,2025-01-30,Pago,1
5723,1011,2,2025-06-23,Estornado,3
5724,523,2,2024-09-13,Atrasado,2
5725,586,1,2024-11-27,Pago,3
5726,377,5,2025-05-31,Pago,2
5727,1355,5,2025-01-01,Pago,2
5728,449,2,2025-01-29,Pago,1
5729,143,1,2025-02-05,Pago,1
5730,1171,1,2025-07-13,Pago,4
5731,1719,6,2025-04-13,Pago,2
5732,12,6,2024-11-10,Pago,5
5733,1139,4,2024-09-04,Pago,2
5734,29,2,2025-04-06,Atrasado,1
5735,182,4,2025-02-27,Pago,2
5736,1628,2,2024-12-28,Pago,1
5737,577,6,2024-10-10,Pago,4
5738,685,5,2024-12-22,Pago,5
5739,924,3,2025-07-09,Atrasado,2
5740,180,2,2024-12-26,Pago,5
5741,1580,4,2024-12-21,Pago,4
5742,96,2,2024-10-11,Estornado,2
5743,859,6,2025-01-20,Pago,2
5744,1633,1,2024-08-17,Atrasado,2
5745,938,3,2024-11-10,Pago,2
5746,160,3,2025-01-17,Pago,4
5747,1823,1,2025-01-27,Pago,2
5748,3,4,2024-11-10,Pago,3
5749,1725,2,2024-10-26,Pago,5
5750,13,2,2025-06-21,Pago,2
5751,203,6,2024-11-12,Pago,2
5752,139,3,2025-03-07,Atrasado,5
5753,1610,1,2024-08-23,Pago,4
5754,1481,1,2024-09-27,Pago,5
5755,194,4,2025-05-19,Pago,1
5756,1031,4,2025-04-27,Pago,3
5757,681,5,2025-04-16,Pago,5
5758,1804,3,2024-09-06,Pago,4
5759,1414,4,2024-09-02,Pago,1
5760,782,5,2025-04-16,Pago,1
5761,1537,3,2024-12-11,Atrasado,4
5762,1096,6,2025-06-09,Pago,2
5763,138,5,2025-02-26,Estornado,5
5764,1931,2,2025-01-07,Pago,5
5765,983,2,2025-05-20,Pago,3
5766,680,3,2025-03-17,Atrasado,1
5767,1053,2,2024-10-27,Pago,4
5768,333,1,2025-03-02,Pago,5
5769,438,5,2024-08-23,Pago,2
5770,1281,2,2025-06-22,Pago,2
5771,122,3,2024-12-28,Pago,3
5772,998,3,2025-06-13,Pago,2
5773,1894,6,2025-02-18,Atrasado,1
5774,136,4,2025-01-09,Estornado,3
5775,1183,5,2025-02-23,Pago,1
5776,1379,2,2025-04-23,Pago,1
5777,262,1,2025-07-02,Pago,1
5778,568,6,2025-07-29,Pago,2
5779,1746,2,2025-01-31,Pago,4
5780,1020,3,2025-03-10,Atrasado,2
5781,1425,1,2025-07-08,Pago,2
5782,85,2,2024-10-30,Pago,4
5783,688,1,2025-01-31,Pago,4
5784,404,1,2024-11-24,Pago,1
5785,706,6,2024-08-30,Pago,2
5786,1915,4,2024-12-31,Pago,3
5787,815,5,2025-07-16,Pago,5
5788,460,2,2025-06-27,Pago,1
5789,1335,2,2025-05-04,Estornado,1
5790,852,6,2024-08-13,Atrasado,1
5791,962,3,2025-02-10,Pago,5
5792,84,2,2025-03-09,Pago,5
5793,447,1,2025-07-15,Atrasado,1
5794,540,2,2025-02-16,Pago,5
5795,1682,3,2025-06-06,Pago,4
5796,803,2,2025-03-09,Pago,1
5797,1642,2,2025-04-20,Atrasado,4
5798,998,1,2025-03-28,Pago,3
5799,832,5,2024-09-26,Atrasado,4
5800,1724,4,2024-09-15,Pago,1
5801,785,2,2025-05-21,Pago,2
5802,173,5,2025-01-21,Pago,4
5803,742,3,2024-10-06,Pago,5
5804,588,3,2024-10-03,Pago,1
5805,904,4,2024-10-21,Pago,2
5806,1403,3,2025-06-09,Pago,2
5807,1469,2,2024-10-13,Pago,3
5808,18,3,2024-09-18,Pago,4
5809,343,4,2024-08-16,Pago,2
5810,790,2,2025-01-11,Pago,1
5811,182,3,2024-08-30,Estornado,3
5812,444,4,2025-04-22,Pago,3
5813,1927,6,2025-01-16,Pago,3
5814,546,6,2024-10-17,Pago,5
5815,1742,5,2025-06-15,Pago,1
5816,1094,6,2025-03-31,Pago,5
5817,1947,6,2024-09-26,Pago,5
5818,1906,4,2025-06-19,Pago,2
5819,1484,3,2025-03-19,Atrasado,1
5820,1348,5,2024-11-08,Pago,4
5821,540,2,2024-12-02,Pago,3
5822,1649,2,2025-07-19,Atrasado,3
5823,1940,4,2025-05-09,Estornado,2
5824,1821,3,2025-07-21,Pago,3
5825,1089,2,2025-06-09,Pago,3
5826,1945,2,2024-08-26,Atrasado,1
5827,1657,6,2024-09-02,Pago,1
5828,1447,3,2024-12-28,Pago,5
5829,1023,4,2025-03-04,Pago,3
5830,758,4,2025-01-01,Pago,4
5831,1877,6,2025-03-02,Pago,3
5832,1023,3,2024-12-04,Pago,4
5833,1202,6,2025-06-28,Atrasado,3
5834,1479,6,2024-11-15,Pago,2
5835,739,2,2025-02-17,Pago,5
5836,968,3,2025-01-24,Pago,5
5837,1592,5,2025-07-22,Pago,1
5838,883,2,2025-07-05,Atrasado,2
5839,162,2,2024-08-04,Pago,3
5840,46,5,2025-06-01,Pago,1
5841,1173,3,2025-04-29,Atrasado,5
5842,1879,3,2025-03-29,Pago,3
5843,380,4,2025-03-16,Pago,3
5844,1611,3,2025-02-18,Pago,4
5845,619,4,2025-05-30,Pago,2
5846,28,4,2025-01-09,Atrasado,3
5847,280,2,2024-09-12,Pago,5
5848,244,3,2025-01-07,Pago,1
5849,1912,3,2024-09-27,Pago,3
5850,1333,5,2024-09-26,Pago,2
5851,1624,2,2025-03-08,Atrasado,1
5852,617,3,2025-03-16,Atrasado,2
5853,1472,1,2025-03-14,Pago,4
5854,451,6,2025-05-21,Pago,2
5855,214,6,2025-07-30,Atrasado,1
5856,1094,6,2024-09-07,Pago,1
5857,1016,5,2025-07-25,Pago,2
5858,291,1,2024-09-10,Pago,5
5859,915,1,2025-03-06,Atrasado,5
5860,576,3,2025-05-29,Pago,3
5861,1671,6,2024-09-08,Pago,2
5862,887,5,2025-06-01,Pago,3
5863,547,6,2024-11-19,Pago,4
5864,100,1,2025-07-02,Pago,2
5865,1782,6,2025-02-24,Atrasado,1
5866,1417,5,2025-07-07,Pago,3
5867,1793,6,2024-12-11,Pago,2
5868,1854,4,2025-07-06,Pago,2
5869,1183,4,2025-01-06,Pago,3
5870,833,2,2024-11-10,Pago,1
5871,229,3,2024-12-26,Atrasado,1
5872,1895,6,2025-04-11,Pago,2
5873,1667,4,2025-02-04,Atrasado,1
5874,51,3,2025-03-10,Pago,5
5875,1349,1,2025-03-24,Pago,2
5876,991,6,2025-01-30,Pago,2
5877,135,3,2024-08-14,Pago,4
5878,1357,2,2024-10-05,Pago,1
5879,1238,3,2024-11-14,Pago,5
5880,1418,1,2025-01-03,Pago,2
5881,1563,4,2024-09-24,Pago,1
5882,1013,2,2025-03-28,Atrasado,2
5883,250,2,2025-03-24,Pago,3
5884,719,6,2025-04-21,Pago,4
5885,361,6,2025-04-26,Pago,2
5886,1179,6,2025-01-03,Pago,4
5887,1606,2,2024-08-15,Pago,3
5888,1980,5,2024-12-31,Pago,2
5889,1863,2,2025-07-11,Pago,2
5890,1311,6,2025-07-07,Pago,4
5891,465,6,2024-12-06,Pago,5
5892,1236,5,2025-04-25,Pago,3
5893,745,4,2024-10-31,Pago,2
5894,1602,3,2024-08-19,Pago,2
5895,867,4,2025-05-16,Pago,3
5896,1991,1,2025-01-31,Pago,1
5897,1859,1,2025-07-23,Pago,4
5898,94,5,2024-11-12,Pago,5
5899,1020,1,2025-07-14,Pago,2
5900,1700,2,2024-12-22,Pago,1
5901,29,4,2024-08-07,Pago,4
5902,205,3,2024-12-09,Pago,5
5903,456,5,2025-06-13,Pago,2
5904,1447,1,2025-06-04,Estornado,4
5905,1365,6,2024-11-25,Pago,3
5906,1094,3,2024-11-28,Pago,4
5907,411,3,2024-11-16,Pago,3
5908,269,2,2025-06-23,Pago,2
5909,1415,2,2025-02-06,Pago,2
5910,1884,6,2025-06-29,Pago,1
5911,1545,5,2025-04-27,Pago,2
5912,709,5,2025-04-22,Estornado,5
5913,316,6,2024-09-07,Pago,2
5914,366,6,2025-07-03,Estornado,4
5915,118,4,2024-10-27,Pago,5
5916,692,2,2024-09-21,Pago,1
5917,1844,4,2024-11-24,Pago,4
5918,1771,2,2025-05-15,Pago,1
5919,1089,1,2025-01-19,Pago,4
5920,565,1,2025-05-27,Pago,1
5921,995,6,2025-06-16,Pago,5
5922,1946,3,2024-12-02,Pago,5
5923,664,2,2024-11-12,Pago,1
5924,451,4,2025-05-10,Pago,1
5925,1042,3,2025-01-08,Pago,2
5926,1170,6,2025-03-22,Pago,3
5927,791,1,2025-04-07,Pago,3
5928,1620,4,2024-09-03,Pago,3
5929,515,5,2024-10-11,Pago,2
5930,1919,6,2025-01-18,Pago,3
5931,178,4,2024-10-21,Estornado,3
5932,148,1,2025-07-20,Pago,3
5933,676,4,2025-06-15,Pago,5
5934,1912,6,2025-01-05,Pago,4
5935,1214,2,2025-05-14,Pago,4
5936,1121,4,2025-02-04,Pago,2
5937,124,4,2025-05-21,Pago,2
5938,38,3,2025-02-16,Pago,2
5939,1366,1,2025-07-02,Pago,4
5940,197,2,2024-12-23,Pago,1
5941,307,3,2025-06-14,Pago,2
5942,1171,2,2024-08-21,Pago,4
5943,1856,5,2025-02-16,Pago,5
5944,1161,6,2025-06-03,Pago,1
5945,1160,5,2024-09-30,Pago,1
5946,338,4,2024-08-25,Pago,4
5947,474,1,2024-11-28,Pago,2
5948,271,4,2025-05-02,Pago,1
5949,943,3,2025-02-12,Pago,5
5950,1096,5,2025-01-03,Pago,5
5951,861,3,2024-09-21,Pago,2
5952,1927,6,2025-05-30,Pago,3
5953,416,1,2025-06-26,Pago,4
5954,674,3,2025-02-19,Pago,5
5955,1377,6,2025-07-07,Pago,3
5956,373,2,2025-03-08,Pago,1
5957,325,1,2024-08-11,Pago,3
5958,1725,1,2024-10-06,Pago,4
5959,1654,4,2024-10-13,Pago,3
5960,1154,6,2025-07-05,Pago,3
5961,983,1,2025-06-19,Pago,1
5962,288,4,2024-10-16,Estornado,4
5963,811,3,2025-06-21,Pago,4
5964,1017,4,2024-08-22,Pago,4
5965,1215,4,2024-11-04,Atrasado,1
5966,860,2,2024-08-12,Pago,3
5967,874,6,2025-01-24,Estornado,3
5968,1757,3,2024-08-19,Pago,4
5969,501,3,2025-07-22,Pago,2
5970,964,2,2024-12-17,Pago,4
5971,1997,3,2025-04-30,Pago,5
5972,382,4,2024-10-16,Pago,1
5973,1808,6,2024-11-14,Pago,3
5974,282,5,2024-12-21,Pago,2
5975,658,2,2025-06-15,Pago,3
5976,1216,4,2025-01-27,Pago,2
5977,754,3,2025-02-12,Pago,5
5978,330,4,2025-01-01,Pago,2
5979,874,3,2025-04-03,Pago,1
5980,1748,3,2025-07-24,Pago,5
5981,1272,5,2024-09-17,Pago,3
5982,1253,4,2025-04-21,Pago,3
5983,848,6,2024-08-11,Pago,3
5984,1992,3,2024-11-01,Pago,3
5985,1527,2,2024-12-22,Pago,3
5986,1609,1,2025-02-05,Pago,3
5987,1254,1,2025-03-18,Pago,5
5988,1207,2,2025-01-20,Pago,2
5989,1708,6,2024-10-07,Atrasado,3
5990,565,5,2025-07-04,Pago,2
5991,1178,3,2025-01-31,Atrasado,3
5992,36,5,2025-03-15,Pago,5
5993,351,2,2025-03-02,Pago,5
5994,673,5,2024-12-13,Pago,5
5995,1481,4,2024-12-11,Pago,2
5996,1179,6,2024-10-02,Pago,5
5997,1194,3,2025-06-21,Pago,2
5998,213,1,2025-07-13,Estornado,5
5999,913,2,2024-11-08,Pago,2
6000,236,4,2025-05-17,Pago,4
6001,670,3,2025-06-18,Atrasado,5
6002,713,2,2025-04-24,Pago,4
6003,759,3,2024-09-04,Pago,5
6004,271,2,2024-11-18,Pago,1
6005,88,3,2024-08-10,Pago,4
6006,1738,3,2024-12-28,Pago,1
6007,304,6,2024-08-19,Pago,5
6008,112,1,2024-10-02,Pago,3
6009,219,2,2025-06-27,Pago,2
6010,1503,4,2025-03-10,Pago,4
6011,1771,3,2025-05-29,Pago,5
6012,803,2,2024-10-22,Pago,3
6013,1287,6,2025-06-28,Pago,1
6014,1138,4,2024-10-24,Estornado,1
6015,1890,5,2025-04-08,Pago,1
6016,535,6,2024-10-26,Pago,3
6017,388,3,2025-04-20,Pago,4
6018,795,2,2024-10-19,Pago,2
6019,1914,5,2024-11-12,Pago,1
6020,1813,2,2025-04-10,Pago,2
6021,391,4,2025-01-06,Pago,2
6022,69,2,2025-02-15,Pago,4
6023,600,2,2024-08-07,Pago,2
6024,1344,1,2025-07-01,Pago,2
6025,1359,4,2025-05-30,Pago,4
6026,1034,6,2025-05-25,Pago,4
6027,1601,5,2025-04-21,Pago,1
6028,1131,6,2024-08-03,Pago,2
6029,1166,3,2025-01-31,Pago,5
6030,1965,1,2025-07-19,Pago,1
6031,1325,6,2024-09-20,Estornado,4
6032,1822,3,2025-04-08,Pago,3
6033,386,1,2024-10-06,Pago,3
6034,120,2,2025-03-21,Pago,3
6035,1940,1,2025-06-07,Pago,5
6036,1249,3,2024-08-03,Pago,3
6037,372,4,2024-10-25,Pago,2
6038,408,2,2024-11-06,Pago,2
6039,1278,2,2025-03-24,Pago,1
6040,276,3,2025-06-08,Pago,1
6041,442,2,2024-11-26,Atrasado,2
6042,45,2,2025-05-03,Pago,4
6043,960,4,2025-05-02,Pago,1
6044,1373,4,2025-04-06,Pago,3
6045,1911,1,2024-11-14,Pago,4
6046,291,4,2025-01-11,Pago,3
6047,1538,3,2025-07-13,Pago,1
6048,356,3,2024-12-24,Pago,2
6049,115,1,2025-06-26,Atrasado,2
6050,1865,2,2024-12-13,Pago,5
6051,1577,3,2025-01-25,Pago,2
6052,482,1,2024-11-05,Pago,2
6053,96,2,2024-10-23,Pago,4
6054,140,5,2025-01-28,Pago,1
6055,187,4,2024-11-25,Pago,2
6056,1356,2,2025-04-19,Pago,3
6057,120,4,2025-02-18,Pago,4
6058,1877,3,2025-06-16,Pago,5
6059,948,6,2025-03-30,Pago,1
6060,1704,4,2025-01-01,Pago,4
